"","latitude","longitude","authoryear"
"729",43.5411111,-80.2088888888889,"wotherspoon_2014"
"730",43.5411111,-80.2088888888889,"wotherspoon_2014"
"731",43.5411111,-80.2088888888889,"wotherspoon_2014"
"732",43.5411111,-80.2088888888889,"wotherspoon_2014"
"733",-6.66666667,37.65,"kimaro_2011"
"734",-6.66666667,37.65,"kimaro_2011"
"735",-6.66666667,37.65,"kimaro_2011"
"736",-6.66666667,37.65,"kimaro_2011"
"737",-6.66666667,37.65,"kimaro_2011"
"738",-17.34,49.35,"andriamanjara_2013"
"739",24.8,92.56,"brahma_2018"
"740",24.8,92.56,"brahma_2018"
"741",24.8,92.56,"brahma_2018"
"742",43.54,-80.21,"cardinael_2012"
"743",43.7166666666667,4.06666666666667,"cardinael_2018"
"744",43.7166666666667,4.06666666666667,"cardinael_2018"
"745",43.7166666666667,4.06666666666667,"cardinael_2018"
"746",43.7166666666667,4.06666666666667,"cardinael_2018"
"747",43.7166666666667,4.06666666666667,"cardinael_2018"
"748",43.7166666666667,4.06666666666667,"cardinael_2018"
"749",45.35,11.95,"cardinali_2014"
"750",45.35,11.95,"cardinali_2014"
"751",45.35,11.95,"cardinali_2014"
"752",-2.34,-48.26,"carvalho_2014"
"753",-2.34,-48.26,"carvalho_2014"
"754",-2.34,-48.26,"carvalho_2014"
"755",-2.34,-48.26,"carvalho_2014"
"756",-2.34,-48.26,"carvalho_2014"
"757",-2.34,-48.26,"carvalho_2014"
"758",-2.34,-48.26,"carvalho_2014"
"759",-2.34,-48.26,"carvalho_2014"
"760",-2.34,-48.26,"carvalho_2014"
"761",-2.34,-48.26,"carvalho_2014"
"762",-2.34,-48.26,"carvalho_2014"
"763",-2.34,-48.26,"carvalho_2014"
"764",-2.34,-48.26,"carvalho_2014"
"765",-2.34,-48.26,"carvalho_2014"
"766",-2.34,-48.26,"carvalho_2014"
"767",-4.33,16.3,"dubiez_2019"
"768",-4.33,16.3,"dubiez_2019"
"769",-4.33,16.3,"dubiez_2019"
"770",-4.33,16.3,"dubiez_2019"
"771",-4.33,16.3,"dubiez_2019"
"772",44.7178,-93.0975,"gamble_2020"
"773",44.7178,-93.0975,"gamble_2020"
"774",44.7178,-93.0975,"gamble_2020"
"775",43.7575,-94.3465,"gamble_2020"
"776",43.7575,-94.3465,"gamble_2020"
"777",43.7575,-94.3465,"gamble_2020"
"778",43.7575,-94.3465,"gamble_2020"
"779",34.36,107.73,"gao_2020"
"780",34.36,107.73,"gao_2020"
"781",34.36,107.73,"gao_2020"
"782",34.36,107.73,"gao_2020"
"783",34.36,107.73,"gao_2020"
"784",34.36,107.73,"gao_2020"
"785",34.36,107.73,"gao_2020"
"786",34.36,107.73,"gao_2020"
"787",34.36,107.73,"gao_2020"
"788",34.36,107.73,"gao_2020"
"789",34.36,107.73,"gao_2020"
"790",34.36,107.73,"gao_2020"
"791",34.36,107.73,"gao_2020"
"792",34.36,107.73,"gao_2020"
"793",34.36,107.73,"gao_2020"
"794",34.36,107.73,"gao_2020"
"795",34.36,107.73,"gao_2020"
"796",34.36,107.73,"gao_2020"
"797",34.36,107.73,"gao_2020"
"798",34.36,107.73,"gao_2020"
"799",-3.43,119.38,"gusli_2020"
"800",-3.43,119.38,"gusli_2020"
"801",-3.43,119.38,"gusli_2020"
"802",-3.43,119.38,"gusli_2020"
"803",-13.65,32.5666666666666,"kaonga_2009"
"804",-13.65,32.5666666666666,"kaonga_2009"
"805",-13.65,32.5666666666666,"kaonga_2009"
"806",-13.65,32.5666666666666,"kaonga_2009"
"807",-13.65,32.5666666666666,"kaonga_2009"
"808",-13.65,32.5666666666666,"kaonga_2009"
"809",-13.65,32.5666666666666,"kaonga_2009"
"810",-13.65,32.5666666666666,"kaonga_2009"
"811",-13.65,32.5666666666666,"kaonga_2009"
"812",-13.65,32.5666666666666,"kaonga_2009"
"813",-13.65,32.5666666666666,"kaonga_2009"
"814",-13.65,32.5666666666666,"kaonga_2009"
"815",-13.65,32.5666666666666,"kaonga_2009"
"816",-13.65,32.5666666666666,"kaonga_2009"
"817",-13.65,32.5666666666666,"kaonga_2009"
"818",-13.65,32.5666666666666,"kaonga_2009"
"819",-13.65,32.5666666666666,"kaonga_2009"
"820",-13.65,32.5666666666666,"kaonga_2009"
"821",-13.65,32.5666666666666,"kaonga_2009"
"822",-13.65,32.5666666666666,"kaonga_2009"
"823",-13.65,32.5666666666666,"kaonga_2009"
"824",-13.65,32.5666666666666,"kaonga_2009"
"825",-13.65,32.5666666666666,"kaonga_2009"
"826",-13.65,32.5666666666666,"kaonga_2009"
"827",-13.65,32.5666666666666,"kaonga_2009"
"828",-13.65,32.5666666666666,"kaonga_2009"
"829",-13.65,32.5666666666666,"kaonga_2009"
"830",-13.65,32.5666666666666,"kaonga_2009"
"831",-13.65,32.5666666666666,"kaonga_2009"
"832",-13.65,32.5666666666666,"kaonga_2009"
"833",-13.65,32.5666666666666,"kaonga_2009"
"834",-13.65,32.5666666666666,"kaonga_2009"
"835",-13.65,32.5666666666666,"kaonga_2009"
"836",-13.65,32.5666666666666,"kaonga_2009"
"837",-13.65,32.5666666666666,"kaonga_2009"
"838",-13.65,32.5666666666666,"kaonga_2009"
"839",-13.65,32.5666666666666,"kaonga_2009"
"840",-13.65,32.5666666666666,"kaonga_2009"
"841",-13.65,32.5666666666666,"kaonga_2009"
"842",-13.65,32.5666666666666,"kaonga_2009"
"843",-13.65,32.5666666666666,"kaonga_2009"
"844",-13.65,32.5666666666666,"kaonga_2009"
"845",-13.65,32.5666666666666,"kaonga_2009"
"846",-13.65,32.5666666666666,"kaonga_2009"
"847",-13.65,32.5666666666666,"kaonga_2009"
"848",-13.65,32.5666666666666,"kaonga_2009"
"849",-13.65,32.5666666666666,"kaonga_2009"
"850",-13.65,32.5666666666666,"kaonga_2009"
"851",-13.65,32.5666666666666,"kaonga_2009"
"852",-13.65,32.5666666666666,"kaonga_2009"
"853",-13.65,32.5666666666666,"kaonga_2009"
"854",-13.65,32.5666666666666,"kaonga_2009"
"855",-13.65,32.5666666666666,"kaonga_2009"
"856",-13.65,32.5666666666666,"kaonga_2009"
"857",-13.65,32.5666666666666,"kaonga_2009"
"858",-13.65,32.5666666666666,"kaonga_2009"
"859",-13.65,32.5666666666666,"kaonga_2009"
"860",-13.65,32.5666666666666,"kaonga_2009"
"861",-13.65,32.5666666666666,"kaonga_2009"
"862",-13.65,32.5666666666666,"kaonga_2009"
"863",-13.65,32.5666666666666,"kaonga_2009"
"864",-13.65,32.5666666666666,"kaonga_2009"
"865",-13.65,32.5666666666666,"kaonga_2009"
"866",-13.65,32.5666666666666,"kaonga_2009"
"867",-13.65,32.5666666666666,"kaonga_2009"
"868",-13.65,32.5666666666666,"kaonga_2009"
"869",-13.65,32.5666666666666,"kaonga_2009"
"870",-13.65,32.5666666666666,"kaonga_2009"
"871",-13.65,32.5666666666666,"kaonga_2009"
"872",-13.65,32.5666666666666,"kaonga_2009"
"873",-13.65,32.5666666666666,"kaonga_2009"
"874",-13.65,32.5666666666666,"kaonga_2009"
"875",-13.65,32.5666666666666,"kaonga_2009"
"876",-13.65,32.5666666666666,"kaonga_2009"
"877",-13.65,32.5666666666666,"kaonga_2009"
"878",-13.65,32.5666666666666,"kaonga_2009"
"879",-13.65,32.5666666666666,"kaonga_2009"
"880",-13.65,32.5666666666666,"kaonga_2009"
"881",-13.65,32.5666666666666,"kaonga_2009"
"882",-13.65,32.5666666666666,"kaonga_2009"
"883",-13.65,32.5666666666666,"kaonga_2009"
"884",-13.65,32.5666666666666,"kaonga_2009"
"885",-13.65,32.5666666666666,"kaonga_2009"
"886",-13.65,32.5666666666666,"kaonga_2009"
"887",-13.65,32.5666666666666,"kaonga_2009"
"888",-13.65,32.5666666666666,"kaonga_2009"
"889",-13.65,32.5666666666666,"kaonga_2009"
"890",-13.65,32.5666666666666,"kaonga_2009"
"891",-13.65,32.5666666666666,"kaonga_2009"
"892",-13.65,32.5666666666666,"kaonga_2009"
"893",-13.65,32.5666666666666,"kaonga_2009"
"894",-13.65,32.5666666666666,"kaonga_2009"
"895",-13.65,32.5666666666666,"kaonga_2009"
"896",-13.65,32.5666666666666,"kaonga_2009"
"897",-13.65,32.5666666666666,"kaonga_2009"
"898",-13.65,32.5666666666666,"kaonga_2009"
"899",-13.65,32.5666666666666,"kaonga_2009"
"900",-13.65,32.5666666666666,"kaonga_2009"
"901",-13.65,32.5666666666666,"kaonga_2009"
"902",-13.65,32.5666666666666,"kaonga_2009"
"903",-13.65,32.5666666666666,"kaonga_2009"
"904",-13.65,32.5666666666666,"kaonga_2009"
"905",-13.65,32.5666666666666,"kaonga_2009"
"906",-13.65,32.5666666666666,"kaonga_2009"
"907",-13.65,32.5666666666666,"kaonga_2009"
"908",-13.65,32.5666666666666,"kaonga_2009"
"909",-13.65,32.5666666666666,"kaonga_2009"
"910",-13.65,32.5666666666666,"kaonga_2009"
"911",-13.65,32.5666666666666,"kaonga_2009"
"912",-13.65,32.5666666666666,"kaonga_2009"
"913",-13.65,32.5666666666666,"kaonga_2009"
"914",-13.65,32.5666666666666,"kaonga_2009"
"915",-13.65,32.5666666666666,"kaonga_2009"
"916",-13.65,32.5666666666666,"kaonga_2009"
"917",-13.65,32.5666666666666,"kaonga_2009"
"918",-13.65,32.5666666666666,"kaonga_2009"
"919",-13.65,32.5666666666666,"kaonga_2009"
"920",-13.65,32.5666666666666,"kaonga_2009"
"921",-13.65,32.5666666666666,"kaonga_2009"
"922",-13.65,32.5666666666666,"kaonga_2009"
"923",-13.65,32.5666666666666,"kaonga_2009"
"924",-13.65,32.5666666666666,"kaonga_2009"
"925",-13.65,32.5666666666666,"kaonga_2009"
"926",-13.65,32.5666666666666,"kaonga_2009"
"927",-13.65,32.5666666666666,"kaonga_2009"
"928",-13.65,32.5666666666666,"kaonga_2009"
"929",-13.65,32.5666666666666,"kaonga_2009"
"930",-13.65,32.5666666666666,"kaonga_2009"
"931",-13.65,32.5666666666666,"kaonga_2009"
"932",-13.65,32.5666666666666,"kaonga_2009"
"933",-13.65,32.5666666666666,"kaonga_2009"
"934",-13.65,32.5666666666666,"kaonga_2009"
"935",-13.65,32.5666666666666,"kaonga_2009"
"936",-13.65,32.5666666666666,"kaonga_2009"
"937",-13.65,32.5666666666666,"kaonga_2009"
"938",-13.65,32.5666666666666,"kaonga_2009"
"939",-13.65,32.5666666666666,"kaonga_2009"
"940",-13.65,32.5666666666666,"kaonga_2009"
"941",-13.65,32.5666666666666,"kaonga_2009"
"942",-13.65,32.5666666666666,"kaonga_2009"
"943",-13.65,32.5666666666666,"kaonga_2009"
"944",-13.65,32.5666666666666,"kaonga_2009"
"945",-13.65,32.5666666666666,"kaonga_2009"
"946",-13.65,32.5666666666666,"kaonga_2009"
"947",-13.65,32.5666666666666,"kaonga_2009"
"948",-13.65,32.5666666666666,"kaonga_2009"
"949",-13.65,32.5666666666666,"kaonga_2009"
"950",-13.65,32.5666666666666,"kaonga_2009"
"951",-13.65,32.5666666666666,"kaonga_2009"
"952",-13.65,32.5666666666666,"kaonga_2009"
"953",-13.65,32.5666666666666,"kaonga_2009"
"954",-13.65,32.5666666666666,"kaonga_2009"
"955",-13.65,32.5666666666666,"kaonga_2009"
"956",-13.65,32.5666666666666,"kaonga_2009"
"957",-13.65,32.5666666666666,"kaonga_2009"
"958",-13.65,32.5666666666666,"kaonga_2009"
"959",-13.65,32.5666666666666,"kaonga_2009"
"960",-13.65,32.5666666666666,"kaonga_2009"
"961",-13.65,32.5666666666666,"kaonga_2009"
"962",-13.65,32.5666666666666,"kaonga_2009"
"963",-13.65,32.5666666666666,"kaonga_2009"
"964",-13.65,32.5666666666666,"kaonga_2009"
"965",-13.65,32.5666666666666,"kaonga_2009"
"966",-13.65,32.5666666666666,"kaonga_2009"
"967",-13.65,32.5666666666666,"kaonga_2009"
"968",-13.65,32.5666666666666,"kaonga_2009"
"969",-13.65,32.5666666666666,"kaonga_2009"
"970",-13.65,32.5666666666666,"kaonga_2009"
"971",-13.65,32.5666666666666,"kaonga_2009"
"972",-13.65,32.5666666666666,"kaonga_2009"
"973",-13.65,32.5666666666666,"kaonga_2009"
"974",-13.65,32.5666666666666,"kaonga_2009"
"975",-13.65,32.5666666666666,"kaonga_2009"
"976",-13.65,32.5666666666666,"kaonga_2009"
"977",-13.65,32.5666666666666,"kaonga_2009"
"978",-13.65,32.5666666666666,"kaonga_2009"
"979",-13.65,32.5666666666666,"kaonga_2009"
"980",-13.65,32.5666666666666,"kaonga_2009"
"981",-13.65,32.5666666666666,"kaonga_2009"
"982",-13.65,32.5666666666666,"kaonga_2009"
"983",-13.65,32.5666666666666,"kaonga_2009"
"984",-13.65,32.5666666666666,"kaonga_2009"
"985",46.38,-97.3,"khaleel_2019"
"986",46.38,-97.3,"khaleel_2019"
"987",46.27,-97.45,"khaleel_2019"
"988",46.27,-97.45,"khaleel_2019"
"989",43.42,-98.42,"khaleel_2019"
"990",43.42,-98.42,"khaleel_2019"
"991",43.42,-98.39,"khaleel_2019"
"992",43.42,-98.39,"khaleel_2019"
"993",41.12,-97.59,"khaleel_2019"
"994",38.56,-97.85,"khaleel_2019"
"995",38.4,-97.69,"khaleel_2019"
"996",38.4,-97.69,"khaleel_2019"
"997",-6.67,37.65,"kimaro_2007"
"998",-6.67,37.65,"kimaro_2007"
"999",-6.67,37.65,"kimaro_2007"
"1000",-6.67,37.65,"kimaro_2007"
"1001",-6.67,37.65,"kimaro_2007"
"1002",-6.67,37.65,"kimaro_2007"
"1003",26.06,93.32,"laskar_2021"
"1004",26.06,93.32,"laskar_2021"
"1005",26.06,93.25,"laskar_2021"
"1006",26.05,93.24,"laskar_2021"
"1007",26.05,93.25,"laskar_2021"
"1008",-7.45,-35.24,"lira-jr_2020"
"1009",-7.45,-35.24,"lira-jr_2020"
"1010",-7.45,-35.24,"lira-jr_2020"
"1011",-7.45,-35.24,"lira-jr_2020"
"1012",-7.45,-35.24,"lira-jr_2020"
"1013",-7.45,-35.24,"lira-jr_2020"
"1014",-7.45,-35.24,"lira-jr_2020"
"1015",-7.45,-35.24,"lira-jr_2020"
"1016",-7.45,-35.24,"lira-jr_2020"
"1017",-7.45,-35.24,"lira-jr_2020"
"1018",-7.45,-35.24,"lira-jr_2020"
"1019",-7.45,-35.24,"lira-jr_2020"
"1020",-7.45,-35.24,"lira-jr_2020"
"1021",-7.45,-35.24,"lira-jr_2020"
"1022",-7.45,-35.24,"lira-jr_2020"
"1023",-7.45,-35.24,"lira-jr_2020"
"1024",-7.45,-35.24,"lira-jr_2020"
"1025",-7.45,-35.24,"lira-jr_2020"
"1026",-7.45,-35.24,"lira-jr_2020"
"1027",-7.45,-35.24,"lira-jr_2020"
"1028",-7.45,-35.24,"lira-jr_2020"
"1029",-7.45,-35.24,"lira-jr_2020"
"1030",-7.45,-35.24,"lira-jr_2020"
"1031",-7.45,-35.24,"lira-jr_2020"
"1032",16.5,-93.17,"morales-ruiz_2020"
"1033",16.5,-93.17,"morales-ruiz_2020"
"1034",16.5,-93.17,"morales-ruiz_2020"
"1035",16.5,-93.17,"morales-ruiz_2020"
"1036",16.5,-93.17,"morales-ruiz_2020"
"1037",16.5,-93.17,"morales-ruiz_2020"
"1038",1.59,-75.62,"navarrete_2016"
"1039",1.59,-75.62,"navarrete_2016"
"1040",1.59,-75.62,"navarrete_2016"
"1041",1.59,-75.62,"navarrete_2016"
"1042",1.59,-75.62,"navarrete_2016"
"1043",-4.16,-69.91,"navarrete_2016"
"1044",-4.16,-69.91,"navarrete_2016"
"1045",-4.16,-69.91,"navarrete_2016"
"1046",-4.16,-69.91,"navarrete_2016"
"1047",51.78,14.57,"nii-annang_2009"
"1048",51.78,14.57,"nii-annang_2009"
"1049",-3.75,33,"osei_2018"
"1050",-3.75,33,"osei_2018"
"1051",-3.75,33,"osei_2018"
"1052",-3.75,33,"osei_2018"
"1053",-3.75,33,"osei_2018"
"1054",-3.75,33,"osei_2018"
"1055",-3.75,33,"osei_2018"
"1056",-3.75,33,"osei_2018"
"1057",-3.75,33,"osei_2018"
"1058",-3.75,33,"osei_2018"
"1059",1.13,-75.38,"polania-hicapie_2021"
"1060",1.13,-75.38,"polania-hicapie_2021"
"1061",1.88,-75.38,"polania-hicapie_2021"
"1062",1.88,-75.38,"polania-hicapie_2021"
"1063",1.88,-75.38,"polania-hicapie_2021"
"1064",-38.46,175.12,"power_2003"
"1065",-38.46,175.12,"power_2003"
"1066",-38.46,175.12,"power_2003"
"1067",-38.46,175.12,"power_2003"
"1068",-38.46,175.12,"power_2003"
"1069",-38.46,175.12,"power_2003"
"1070",-38.46,175.12,"power_2003"
"1071",-38.46,175.12,"power_2003"
"1072",-38.19,176.26,"power_2003"
"1073",-38.19,176.26,"power_2003"
"1074",-38.19,176.26,"power_2003"
"1075",-38.19,176.26,"power_2003"
"1076",-38.19,176.26,"power_2003"
"1077",-38.19,176.26,"power_2003"
"1078",-38.19,176.26,"power_2003"
"1079",-38.19,176.26,"power_2003"
"1080",-37.11,175.04,"power_2003"
"1081",-37.11,175.04,"power_2003"
"1082",-37.11,175.04,"power_2003"
"1083",-37.11,175.04,"power_2003"
"1084",-37.11,175.04,"power_2003"
"1085",-37.11,175.04,"power_2003"
"1086",-37.11,175.04,"power_2003"
"1087",-37.11,175.04,"power_2003"
"1088",-37.11,175.04,"power_2003"
"1089",22.61,100.67,"rigal_2020"
"1090",1.5,-75.66,"rodriguez_2021"
"1091",1.5,-75.66,"rodriguez_2021"
"1092",1.5,-75.66,"rodriguez_2021"
"1093",1.5,-75.66,"rodriguez_2021"
"1094",1.5,-75.66,"rodriguez_2021"
"1095",1.5,-75.66,"rodriguez_2021"
"1096",1.5,-75.66,"rodriguez_2021"
"1097",1.5,-75.66,"rodriguez_2021"
"1098",40.02,-92.18,"salceda_2021"
"1099",40.02,-92.18,"salceda_2021"
"1100",-20.46,-50.06,"sarto_2020"
"1101",-20.46,-50.06,"sarto_2020"
"1102",-20.46,-50.06,"sarto_2020"
"1103",-20.46,-50.06,"sarto_2020"
"1104",-20.46,-50.06,"sarto_2020"
"1105",-20.46,-50.06,"sarto_2020"
"1106",-31.62,-52.52,"stocker_2020"
"1107",-31.62,-52.52,"stocker_2020"
"1108",-31.62,-52.52,"stocker_2020"
"1109",1.5,-75.66,"suarez_2021"
"1110",1.5,-75.66,"suarez_2021"
"1111",1.5,-75.66,"suarez_2021"
"1112",1.5,-75.66,"suarez_2021"
"1113",0.8,32.76,"tumwebaze_2012"
"1114",0.8,32.76,"tumwebaze_2012"
"1115",23.9,91.32,"yadav_2021"
"1116",23.9,91.32,"yadav_2021"
"1117",23.9,91.32,"yadav_2021"
"1118",23.9,91.32,"yadav_2021"
"1119",23.9,91.32,"yadav_2021"
"1120",23.9,91.32,"yadav_2021"
"1121",23.9,91.32,"yadav_2021"
"1122",23.9,91.32,"yadav_2021"
"1123",23.9,91.32,"yadav_2021"
"1124",23.9,91.32,"yadav_2021"
"1125",23.9,91.32,"yadav_2021"
"1126",23.9,91.32,"yadav_2021"
"1127",23.9,91.32,"yadav_2021"
"1128",23.9,91.32,"yadav_2021"
"1129",23.9,91.32,"yadav_2021"
"1130",23.9,91.32,"yadav_2021"
"1131",34.28,74.77,"zahoor_2021"
"1132",34.28,74.77,"zahoor_2021"
"1133",34.28,74.77,"zahoor_2021"
"1134",0.8,32.76,"zake_2015"
"1135",0.8,32.76,"zake_2015"
